Gender,Height,Weight
Male,168.6512461,77.10850537
Male,171.6790273,78.82614593
Male,180.566303,85.21656873
Male,167.182743,78.25410334
Male,174.1445695,84.43969883
Male,177.0853502,92.93263405
Male,183.0202258,93.17142821
Male,171.8374261,81.93462536
Male,177.1977115,85.99222562
Male,169.9674917,79.36738236
Male,182.1024567,89.11700574
Male,175.3465253,83.1513432
Male,174.3450153,91.96167093
Male,173.2566692,86.33464281
Male,171.3389304,75.37496731
Male,173.1371512,86.89909632
Male,180.2049634,87.6583725
Male,179.5430685,88.30947574
Male,180.2576671,96.41033589
Male,189.4958568,113.2256663
Male,164.9693066,76.34598817
Male,171.1773081,78.83602231
Male,179.5132741,87.68231415
Male,182.1270864,93.82108922
Male,179.5226477,93.23523498
Male,179.0031412,90.30833322
Male,173.7959097,80.91487505
Male,178.8619416,85.87950104
Male,182.0579726,90.69341175
Male,172.4772309,75.09105841
Male,160.0356976,68.56180907
Male,169.6738261,79.26965031
Male,167.6846828,79.09928133
Male,164.8710071,75.30849696
Male,173.998283,87.87387295
Male,177.8627748,86.03011998
Male,163.9543889,67.4007245
Male,184.0522809,101.1619261
Male,177.7083367,86.55264772
Male,176.0713713,78.1221601
Male,176.7160799,86.77087106
Male,176.9728946,87.01753001
Male,175.8422166,80.44949292
Male,163.6989047,73.66645106
Male,171.3260717,80.56423271
Male,186.6769472,97.31339113
Male,180.2601511,92.59780395
Male,189.7266277,102.1571111
Male,173.1977655,86.19159673
Male,177.4342967,94.18625886
Male,170.681678,80.32304436
Male,172.3181527,87.31198332
Male,180.0275472,98.85888697
Male,180.9575036,86.98381925
Male,189.1359859,99.57524662
Male,176.6653017,83.23924709
Male,179.3418448,83.16055339
Male,172.5818997,83.21799239
Male,183.3524204,97.78848193
Male,172.9045389,80.43235312
Male,174.3464257,79.73341747
Male,174.8262093,90.74986121
Male,172.7712782,82.43999071
Male,187.0238337,97.64621511
Male,171.0773084,77.53568474
Male,187.5583864,96.95672421
Male,168.5496269,77.03438616
Male,183.3208334,90.00431481
Male,181.3776361,93.14538727
Male,179.4989125,89.70467425
Male,167.2289498,74.74001047
Male,182.2851302,91.61045981
Male,180.0066667,91.47498542
Male,177.4032851,85.47486967
Male,178.8382214,90.02870996
Male,179.8970308,78.80550054
Male,169.3560419,83.09756679
Male,167.6068986,83.27542676
Male,174.0587275,77.41245916
Male,173.5126419,83.70481812
Male,173.3876381,76.65894073
Male,168.8479271,89.53382339
Male,163.4806999,67.70428708
Male,174.6791939,78.97448432
Male,183.9817149,90.63861033
Male,180.2181025,88.01276745
Male,184.173941,93.65737441
Male,178.7698536,89.4364744
Male,183.7374258,98.1712054
Male,183.0238783,99.72093626
Male,177.8942721,79.71807016
Male,175.876053,85.90141702
Male,163.4984115,69.76566539
Male,176.5171417,85.35390668
Male,164.1045703,78.05913324
Male,181.3851461,95.32506654
Male,174.6346284,79.44169037
Male,171.4945004,71.5371343
Male,176.3784592,91.64565869
Male,168.9972545,79.81374315
Male,172.9484512,80.83921509
Male,172.7684585,78.94211877
Male,168.0839765,75.50631536
Male,179.8431984,88.90961344
Male,173.2597695,87.34527557
Male,179.5623558,90.58317427
Male,182.6184934,97.87203234
Male,181.0498329,95.08475921
Male,165.3515496,74.40908334
Male,168.8818796,78.52866246
Male,182.9358155,91.84422678
Male,173.6420519,81.51693744
Male,177.6022442,82.32452088
Male,185.8969075,91.15235092
Male,174.3559386,78.1645102
Male,177.2929145,83.48430565
Male,166.1685982,75.90107031
Male,174.717898,79.65497521
Male,168.3369963,71.74945165
Male,183.8644254,90.34944535
Male,172.8206255,78.98937282
Male,182.2713239,95.83743641
Male,180.1371671,89.16639106
Male,184.6468854,100.0524634
Male,180.5530043,94.03626868
Male,178.0320146,99.89710582
Male,181.8992706,95.14808581
Male,192.9921829,102.5927376
Male,181.1011272,90.27034046
Male,169.968754,72.67579141
Male,180.6286069,91.95596977
Male,179.3198871,88.58118056
Male,174.0107928,83.19220346
Male,162.1655928,66.992818
Male,174.8013534,83.67748193
Male,170.4274416,84.75566599
Male,168.4695558,74.17746102
Male,177.866191,91.0156068
Male,166.7304731,77.10699113
Male,170.7685287,84.38248307
Male,181.0865857,91.9339813
Male,176.4304989,91.945637
Male,174.9984287,88.84972993
Male,176.82912,81.76964021
Male,175.6097157,85.44942334
Male,174.2747751,85.04585439
Male,164.6457353,71.97140493
Male,170.0402975,77.51056697
Male,175.1065405,84.15777212
Male,162.6404885,71.50624326
Male,170.0100193,68.49321626
Male,177.1616055,88.44431618
Male,180.5794542,85.47266902
Male,185.5459722,99.07623111
Male,188.8464932,93.32583022
Male,178.2695881,86.03189014
Male,181.6783655,96.151256
Male,174.9529836,77.84826069
Male,171.896674,81.22255215
Male,182.1208356,96.05367244
Male,174.7318091,89.54878902
Male,169.3849615,79.15689754
Male,185.5684963,88.60357736
Male,186.7984443,93.36346635
Male,182.4425526,90.13502507
Male,194.2411149,111.5432415
Male,180.1704557,96.59998407
Male,183.9963319,104.2960518
Male,183.1319503,96.41906213
Male,173.2965019,87.18060942
Male,172.1106404,78.01405211
Male,156.8818538,61.40152322
Male,174.4852729,88.38750093
Male,181.5534726,97.38617012
Male,181.9984308,93.80231357
Male,182.2487501,89.74793679
Male,183.2924124,94.16253574
Male,178.9379715,83.00725722
Male,173.3728994,84.09790819
Male,169.6790672,74.79490841
Male,171.3302691,72.4842621
Male,177.2450251,85.19607298
Male,171.3184882,78.9977047
Male,166.8597877,76.20936162
Male,156.960129,61.56018472
Male,186.9652463,99.67530151
Male,163.0209667,76.91946524
Male,176.0851394,87.55550726
Male,178.8279982,88.52648792
Male,160.1604657,71.3193694
Male,171.9703907,77.07180197
Male,196.7144147,105.3909387
Male,176.97352,80.45189813
Male,180.784027,83.90108358
Male,172.65231,83.81635067
Male,175.1631945,83.3636427
Male,190.1467053,102.0522112
Male,166.9688656,67.10769023
Male,171.3104033,73.76856714
Male,167.4439683,79.46708663
Male,171.8604458,77.94297882
Male,177.0011272,82.41732571
Male,181.1565491,87.40538672
Male,181.249855,88.75949396
Male,165.8181613,74.27280849
Male,181.7179277,92.31389595
Male,170.3428748,80.86721328
Male,162.310178,63.61692156
Male,180.7594918,87.90944464
Male,173.4808717,82.55171193
Male,174.733909,81.12619783
Male,152.3539373,51.14503157
Male,173.6395123,85.52013347
Male,173.3767674,77.62169655
Male,190.5252586,100.3187024
Male,173.8533282,90.32044498
Male,165.0631658,72.0778766
Male,179.6168508,94.75014782
Male,189.0534733,103.453956
Male,158.1744398,69.8891529
Male,169.9381471,74.45506311
Male,178.282598,88.66020197
Male,180.5375256,83.22837426
Male,193.3363537,109.0090609
Male,181.0428227,92.94477763
Male,176.1296107,89.33972671
Male,172.8388618,80.23716794
Male,176.0116674,78.07296131
Male,186.6676605,99.05921131
Male,168.4552574,75.74822536
Male,182.5580608,95.72921773
Male,170.9587001,77.94554519
Male,174.9515237,82.58602144
Male,179.7982054,88.19709436
Male,177.7603886,87.04128205
Male,171.8541383,77.78143457
Male,175.6726735,86.45462875
Male,175.8026265,93.18185567
Male,172.72159,80.45361656
Male,168.5585547,69.45472385
Male,171.8853904,79.15021406
Male,172.1727264,89.83522555
Male,169.832121,85.80233322
Male,180.0018483,90.44470035
Male,183.501598,92.12655636
Male,171.7193889,81.65543157
Male,177.0340579,89.26471774
Male,172.8834463,85.33421305
Male,160.3203641,72.82278658
Male,179.0838605,84.77249486
Male,188.7167186,103.7797256
Male,168.9572154,75.685719
Male,178.9827847,82.80967114
Male,171.8393068,82.66399654
Male,173.5439238,82.99648983
Male,191.8543568,103.2591972
Male,166.3147977,74.51265576
Male,181.2693757,97.39443151
Male,183.3248476,92.3956431
Male,171.2423314,75.44359087
Male,161.8062899,69.11474366
Male,183.1083441,95.18705935
Male,166.4046028,78.4500088
Male,162.5883784,68.46248542
Male,169.3151118,82.78417066
Male,184.430591,98.11552414
Male,170.1964595,89.60308279
Male,176.9544725,87.22918146
Male,165.2994497,79.15880985
Male,175.8142405,85.70737402
Male,170.8091646,85.16520809
Male,178.3459658,87.37350086
Male,170.6127128,84.70589937
Male,176.3716256,88.5376659
Male,179.5612976,83.77870302
Male,165.2452387,68.21313781
Male,173.6643306,85.35779269
Male,168.697692,87.70129445
Male,180.6350886,91.80313145
Male,178.9020226,84.50725543
Male,172.0895112,85.37932008
Male,174.8078299,89.52040486
Male,184.56759,99.6044159
Male,200.6568056,122.3053334
Male,170.6269698,79.93071945
Male,169.508403,75.31214031
Male,170.2971369,72.55072039
Male,187.9930364,103.2570482
Male,165.5946685,70.0979868
Male,171.5188382,75.74594253
Male,172.1340073,77.1444336
Male,176.1745506,80.51731998
Male,176.3664868,80.80004934
Male,165.0519577,68.40927072
Male,172.8158432,79.47664756
Male,183.8076809,88.34126809
Male,178.1393596,91.95358911
Male,172.7078088,69.13816093
Male,170.283098,85.43811006
Male,185.8367628,96.71979999
Male,179.2607833,88.2410208
Male,175.6607557,80.50896253
Male,187.9261927,98.56336051
Male,176.3938324,90.06900113
Male,176.4545733,83.03290964
Male,181.6907771,98.84607597
Male,183.6023682,94.01585248
Male,172.1503872,78.86639937
Male,172.2114923,82.53355277
Male,180.4304124,97.15762527
Male,173.7237166,76.84438277
Male,174.6884657,86.73881355
Male,180.9344509,90.953294
Male,171.3189801,79.14830133
Male,169.8160623,76.72724682
Male,168.107311,77.71754381
Male,169.862263,76.30770669
Male,174.2211939,81.05485634
Male,162.5057996,71.66795653
Male,168.8670903,76.83399752
Male,167.3082036,75.99901154
Male,175.8004541,85.59327432
Male,186.7466698,96.42834293
Male,165.6051128,66.75420244
Male,178.6540168,97.04432616
Male,177.2013242,88.79460704
Male,179.5282065,90.37742128
Male,172.5133599,83.14534204
Male,182.5840911,95.96882029
Male,180.6634966,79.50501592
Male,170.3779452,82.23150083
Male,172.7793707,76.91337359
Male,172.6390573,88.31391408
Male,169.8695697,84.65707486
Male,178.7857386,93.72693523
Male,186.8602975,99.38990899
Male,167.1486546,70.15956599
Male,179.235016,81.75575804
Male,172.9382387,84.85164829
Male,196.7625455,114.4081803
Male,183.8795216,94.86768931
Male,166.212628,80.83622964
Male,167.4076596,76.20411709
Male,192.0850396,109.2646555
Male,176.8942554,88.35026634
Male,177.1135655,92.968604
Male,175.2870299,80.44683325
Male,175.2859571,94.46689644
Male,174.4933651,83.45016399
Male,178.8527238,83.87627229
Male,172.43766,76.67035458
Male,181.6669435,88.00171176
Male,172.3134246,75.26418719
Male,178.545204,85.72989046
Male,179.9015517,89.66018529
Male,175.6585111,86.38507636
Male,188.335558,95.69079948
Male,176.2630364,87.29695183
Male,184.3980639,92.90827969
Male,176.0971913,81.702556
Male,163.2197584,73.07416478
Male,158.5428222,73.63138621
Male,168.2219029,70.97453366
Male,163.1627495,61.23282198
Male,183.0966608,95.41834527
Male,178.4308347,91.92337788
Male,167.2036173,76.29484103
Male,191.0309158,103.0943886
Male,186.5955242,101.0507906
Male,169.2375231,79.22416729
Male,170.5977615,87.60671605
Male,172.6951382,85.21614593
Male,162.8769082,69.23590837
Male,178.2494667,85.71070336
Male,176.5873203,78.81142645
Male,181.8864013,92.63325081
Male,173.4255085,82.5390553
Male,189.3940867,95.44157854
Male,184.4880911,94.2540144
Male,185.4354868,91.39078715
Male,182.7797917,94.59322029
Male,175.9824237,86.04112084
Male,171.0996432,80.35087847
Male,170.9050339,81.09111473
Male,178.039057,75.7875381
Male,163.4154532,79.58452408
Male,177.4669624,88.65875592
Male,162.5419637,70.19831789
Male,169.4005137,83.97289095
Male,183.9853095,91.33154851
Male,176.9783817,95.90616346
Male,171.8106522,75.3173504
Male,173.7737572,85.61565141
Male,183.1069777,90.79720327
Male,178.4225342,87.4344594
Male,181.2798326,93.1089411
Male,180.6027764,91.43781222
Male,176.2141706,88.88996381
Male,178.147846,87.33031562
Male,170.8950782,79.26328361
Male,179.6874297,91.11161014
Male,168.5735528,75.38005446
Male,170.7538618,80.31983302
Male,173.4049049,77.95101904
Male,173.1530564,80.95975468
Male,171.888899,83.23419638
Male,168.8460855,76.51057567
Male,194.4859547,104.1257171
Male,175.1673775,84.94634007
Male,184.0137243,89.07440444
Male,172.8253102,92.03220404
Male,169.4622512,82.36658307
Male,179.5091931,84.14922734
Male,181.5414149,86.3202246
Male,181.8196888,94.1900019
Male,171.2511253,82.04389413
Male,176.6153333,90.9070542
Male,179.7420798,85.52298299
Male,171.7107629,67.75392722
Male,180.945231,93.03972658
Male,176.7385678,97.21654312
Male,186.3493639,98.16328463
Male,186.6859673,101.2061906
Male,176.3013865,84.74945463
Male,182.341221,100.4312351
Male,171.7017536,76.47834978
Male,171.8844527,81.17182482
Male,174.2200293,82.48279655
Male,181.2359367,94.37668221
Male,172.5561879,94.08079079
Male,171.2926392,78.47348898
Male,177.7854964,96.06181225
Male,174.0346495,85.11932277
Male,169.3993851,71.90623561
Male,173.9425245,84.15193759
Male,187.9291505,90.86463614
Male,186.2686334,100.9583885
Male,184.3044731,94.52204949
Male,171.8948756,87.69470052
Male,177.6440108,92.49407766
Male,165.926339,73.86397945
Male,173.1419101,89.32234538
Male,175.927408,93.65028952
Male,177.8798592,89.55481867
Male,175.3334466,79.03941061
Male,175.6213733,79.65209829
Male,169.6267557,80.00523278
Male,176.4135053,88.2537624
Male,181.4985943,94.98403677
Male,178.6940739,85.08267433
Male,183.1039775,99.34136037
Male,175.8969705,79.84204045
Male,169.4188138,74.30750133
Male,172.9095342,80.17077377
Male,161.0745214,70.72654247
Male,171.2658874,80.23324528
Male,179.0948774,86.68477484
Male,174.4055286,83.47104668
Male,170.5003844,77.02975305
Male,176.5670929,78.91939565
Male,152.2441701,64.08118925
Male,172.7841616,72.51863638
Male,171.7661722,87.77771045
Male,176.956019,98.17942996
Male,171.0690196,85.88148953
Male,170.7914178,82.29299325
Male,181.3031172,93.26022326
Male,174.498316,84.62586346
Male,161.0343481,68.91511925
Male,183.4355898,89.86988414
Male,177.6279678,84.16164856
Male,163.8035201,75.51705515
Male,181.8196808,87.30534742
Male,177.068322,91.12223998
Male,177.7192691,85.51122707
Male,183.5253415,84.98831842
Male,182.3601094,92.52989725
Male,170.090851,86.23924014
Male,173.4032962,89.17003027
Male,170.2712597,79.47983196
Male,166.9820692,80.68213883
Male,175.5725669,81.0981642
Male,180.754583,92.08557146
Male,173.2525951,78.96778842
Male,176.4619967,93.65518568
Male,173.0876928,82.11341864
Male,161.1855044,75.08376645
Male,171.4788494,79.76669719
Male,167.4808739,72.70210102
Male,182.6101036,92.05905293
Male,164.6025168,75.01883417
Male,182.1932127,92.24040707
Male,166.8895291,78.39564682
Male,185.0595223,97.87732963
Male,178.3658567,84.23308851
Male,166.5295225,73.62242779
Male,171.4424185,80.9904719
Male,164.6457753,75.54990758
Male,176.7808934,78.78672509
Male,171.8868405,82.45289716
Male,182.6427446,96.4328349
Male,168.7881778,79.23595896
Male,172.9892452,84.521889
Male,165.2978708,74.8871545
Male,185.6028214,93.67593434
Male,169.3075623,78.34089495
Male,170.0108704,82.93767514
Male,176.816995,83.4418987
Male,175.5254262,83.08232265
Male,166.3259839,79.06166257
Male,164.3929204,68.23061412
Male,175.3374482,83.28497332
Male,159.8903356,69.78878385
Male,172.7287981,84.42558857
Male,171.513768,81.5656169
Male,165.5927288,70.79764817
Male,177.2174981,76.89653348
Male,190.1959824,107.0713871
Male,171.8885378,76.92423576
Male,179.0436362,85.52562671
Male,163.7928913,72.1985192
Male,188.9695459,96.32418401
Male,165.3389239,75.13591317
Male,181.383316,85.70977555
Male,181.9948717,83.79676186
Male,170.1903537,86.32168334
Male,176.1400437,82.37876775
Male,174.0829201,82.12675118
Male,184.4235514,100.192545
Male,173.3191508,84.59442231
Male,180.68721,86.66672299
Male,173.5421158,83.16484778
Male,179.2562493,96.51611256
Male,175.3381602,83.22918299
Male,173.3971304,84.38927622
Male,180.7733535,90.76155871
Male,178.6247371,90.15301065
Male,157.7559465,66.03300184
Male,175.6539897,80.97453243
Male,163.213769,71.58696512
Male,176.5536828,87.24518466
Male,186.9050829,97.73706238
Male,186.4496078,94.7951236
Male,168.0628217,78.901355
Male,182.525094,89.8784373
Male,174.2098468,84.84168093
Male,169.221758,75.4841825
Male,178.5333964,87.31028081
Male,178.8218909,86.44510096
Male,186.6577305,95.11865619
Male,163.4747443,79.31356187
Male,172.1563276,82.52048785
Male,182.4819277,91.57528879
Male,175.0473838,87.26247842
Male,172.8607166,79.84109566
Male,161.976722,72.9339582
Male,169.9037452,86.56965414
Male,174.711037,84.9988651
Male,172.2211535,71.7313023
Male,160.7138048,64.8916483
Male,171.1409314,84.56472104
Male,162.7198986,75.50835595
Male,188.0478783,98.67055649
Male,181.1468336,90.03486935
Male,178.8399695,93.47516321
Male,176.6824836,84.9336498
Male,158.3606588,63.05606934
Male,181.2371503,94.8173757
Male,180.0067711,90.37742043
Male,161.9355381,70.8766667
Male,169.3819959,81.22185098
Male,170.3192006,76.92597999
Male,184.756025,86.19808966
Male,161.219932,63.91686167
Male,180.7732922,83.82843315
Male,163.7399578,71.26164776
Male,168.678146,80.24732767
Male,170.6984364,76.5488875
Male,180.9839792,93.02532907
Male,168.8801961,77.45839417
Male,182.1776662,91.62752966
Male,172.6691048,83.52181986
Male,171.6560615,81.92683281
Male,172.809142,73.44236748
Male,165.0079819,74.77697402
Male,174.0959905,84.8567011
Male,172.5951273,80.95203365
Male,195.0881128,102.9308153
Male,167.0392735,73.94357064
Male,178.7280973,83.93959315
Male,173.5138,84.31236108
Male,176.5026865,85.09299376
Male,181.6001962,87.37794199
Male,155.5161448,69.54500332
Male,177.8610906,89.3566856
Male,193.0231352,104.8003726
Male,166.9795015,66.13423217
Male,171.096493,90.09892908
Male,178.8156807,92.20234923
Male,168.6159491,73.39371468
Male,172.3556093,86.84478053
Male,192.2635576,106.5169134
Male,156.1109732,61.38653539
Male,150.8268499,61.7851255
Male,168.6378515,84.28820517
Male,180.5719837,89.70802393
Male,176.7244925,87.18725904
Male,170.9054191,82.68074449
Male,186.99906,102.0577942
Male,178.9589983,84.94571777
Male,165.4407809,62.81063705
Male,173.6345833,79.91531583
Male,164.7096055,71.44645261
Male,180.7448772,87.13505586
Male,159.5454148,69.53364155
Male,166.6462719,69.26961784
Male,185.3333352,91.78907646
Male,167.7524409,77.37183097
Male,178.6662876,93.42466796
Male,164.9475736,60.48092851
Male,167.3180146,79.04784572
Male,164.1194981,69.43638912
Male,170.1381805,78.66959861
Male,177.8495419,88.90140023
Male,165.3678245,67.54543421
Male,170.8383628,82.29802947
Male,182.829224,86.53032149
Male,173.9829757,87.12990254
Male,180.2056693,91.52734187
Male,164.2945875,72.83780847
Male,175.4648929,78.99916307
Male,170.3010811,78.73881741
Male,170.5233443,80.6269156
Male,177.146311,90.55074599
Male,174.9921045,81.85339244
Male,178.4436385,85.74015647
Male,158.2608939,67.69591084
Male,178.9735128,83.81461424
Male,161.8359764,63.15324883
Male,186.5874093,90.54029867
Male,181.9867031,90.1647979
Male,178.1642007,82.8229852
Male,169.269585,70.56100765
Male,179.7101105,89.62102266
Male,173.1074372,87.50118501
Male,175.1424474,80.76436685
Male,180.6468996,87.79361628
Male,174.872935,80.75037916
Male,181.1892462,83.58757676
Male,188.8241229,94.78459342
Male,176.097823,81.0663314
Male,180.6056569,93.42660656
Male,181.6232239,93.26522358
Male,181.8124278,90.77808495
Male,178.6832984,88.0309428
Male,168.6620885,75.17803841
Male,189.2754051,91.48696117
Male,183.4639513,93.41926265
Male,185.68939,93.87951495
Male,176.6774518,82.13854776
Male,184.5515019,100.5143316
Male,166.8901256,72.57210125
Male,172.7498418,79.28183598
Male,178.2794687,87.36558904
Male,179.9313553,96.82246956
Male,167.8225361,81.40609776
Male,169.0576098,70.04629754
Male,189.2832691,98.08953565
Male,161.8803922,73.48612357
Male,177.5363915,84.73671791
Male,192.659285,102.9569183
Male,173.7077285,84.00424775
Male,180.3616927,94.02027681
Male,173.3949377,83.79978958
Male,183.8755283,97.70089531
Male,170.6046736,71.78686283
Male,176.2225333,88.10349088
Male,173.8995102,82.85551732
Male,173.8198005,88.83469652
Male,175.2302485,81.70577771
Male,179.3655617,84.00652398
Male,165.1978714,77.29653949
Male,185.4814823,92.99251641
Male,174.5494177,82.65253326
Male,175.0702844,90.62718157
Male,190.873146,100.2621402
Male,160.4118515,54.01701373
Male,163.8242239,76.93798007
Male,175.6904898,82.36261245
Male,170.4794001,80.75474417
Male,164.015158,80.0536694
Male,177.7540045,87.75452014
Male,170.9185699,70.08740984
Male,171.6499977,75.9143546
Male,177.8779102,90.00942324
Male,170.9057625,90.14999574
Male,172.0035852,79.34711769
Male,180.9811403,88.9316754
Male,180.2932806,86.58589818
Male,169.6694004,78.46351034
Male,168.6142831,78.25187771
Male,186.724531,95.3110956
Male,176.2103694,83.3233977
Male,174.5503455,78.77131053
Male,181.7098182,93.91048622
Male,185.5957596,94.0666404
Male,176.5432825,84.87778372
Male,170.86291,86.2337581
Male,175.301338,90.01461633
Male,185.1377302,100.0713883
Male,179.6057834,91.5367956
Male,175.1694915,82.23656437
Male,178.9993755,90.86081179
Male,175.2759954,86.44059968
Male,168.7739061,73.81229167
Male,174.9421854,80.24131039
Male,173.7948444,81.65686486
Male,188.5754246,105.201389
Male,175.4353516,90.04380239
Male,186.4386245,94.32414236
Male,178.4955067,84.13042679
Male,188.8257866,95.18052586
Male,171.9715455,89.21077028
Male,168.7942806,73.75342006
Male,175.4015966,92.52921405
Male,172.8107387,78.11360258
Male,174.6599793,94.80449886
Male,180.0669991,91.24237059
Male,179.9991712,91.2847267
Male,175.8292526,75.98542643
Male,173.8365237,86.43950501
Male,173.3638563,81.20122654
Male,183.4559011,92.13574671
Male,179.9509264,88.92675841
Male,174.7193211,85.14261826
Male,174.9419309,76.2666428
Male,169.5272297,77.31003658
Male,156.6555332,65.57764479
Male,160.8613155,62.58085965
Male,164.883928,67.45482799
Male,185.3264293,92.49403663
Male,177.988713,93.04072318
Male,167.6779942,76.6018644
Male,169.3767277,79.08081448
Male,158.4998951,65.47891083
Male,176.7516914,88.10775518
Male,185.6356313,104.4974865
Male,179.4483096,87.66449428
Male,183.825047,90.31743427
Male,175.9291092,80.7944184
Male,168.1625167,75.93623591
Male,164.0911309,67.9217838
Male,173.6562366,74.70120774
Male,174.9825911,87.17472516
Male,165.240471,78.98315572
Male,181.7015824,93.86140039
Male,185.5718376,88.81480373
Male,165.9517503,69.8141204
Male,177.2880805,82.18238752
Male,182.6227296,92.16682135
Male,177.5283159,88.1233671
Male,175.9211405,89.42753717
Male,174.17016,87.25084266
Male,188.3487838,96.16117651
Male,171.4575349,85.6199756
Male,184.8954551,98.37496695
Male,175.0301079,83.63083767
Male,174.5501443,88.63858769
Male,173.5133484,76.9107204
Male,155.1291972,55.57409062
Male,176.7169226,75.10048831
Male,180.7591454,90.0163183
Male,182.292809,82.47872552
Male,173.1312895,77.2256855
Male,164.82168,71.233928
Male,168.8421327,80.00003995
Male,170.6192469,74.75690686
Male,158.9078394,74.3155482
Male,177.9262438,79.99498879
Male,176.08852,80.34570527
Male,166.6244532,66.28947388
Male,175.4570468,85.28138814
Male,164.7763293,73.52655608
Male,179.5883981,91.91850147
Male,161.9116062,66.21012262
Male,167.9093364,77.12882466
Male,163.9934841,74.69446095
Male,182.8626611,85.41993495
Male,185.6121675,92.32559629
Male,167.7287876,72.56777501
Male,179.8401311,86.95235329
Male,165.6194857,80.20349533
Male,168.2567543,73.24121366
Male,167.6310192,83.11221792
Male,171.4925903,71.62534287
Male,168.4199592,73.61523471
Male,153.0835339,57.28439258
Male,174.4906941,77.52779261
Male,169.5047941,82.21640042
Male,170.8741656,83.93414204
Male,169.0626658,74.72843546
Male,171.4915788,78.60458388
Male,175.6378893,82.78736729
Male,176.3169433,88.03364234
Male,181.9058486,94.37770817
Male,178.5897985,89.12765388
Male,173.723787,89.59793702
Male,172.1551976,86.74869391
Male,179.0421937,78.84130212
Male,189.7556888,97.49715548
Male,170.4738857,84.74446939
Male,171.753496,88.11702521
Male,175.4411384,87.62590314
Male,176.4250029,85.12362669
Male,166.4196353,80.765125
Male,181.5159205,78.97935348
Male,171.25757,79.94774597
Male,184.0200705,96.65186725
Male,183.1037905,87.34768671
Male,181.1815342,88.06368896
Male,175.9704462,78.49267422
Male,179.7526559,85.48609918
Male,166.1392331,64.96836003
Male,159.4840385,62.20785277
Male,173.4282583,83.09336258
Male,167.9166122,82.84253307
Male,175.388621,86.75959052
Male,180.8786731,89.7146334
Male,171.6886642,78.74538414
Male,166.1390393,75.93597269
Male,181.0342491,94.72818819
Male,183.9788486,92.66770899
Male,179.9787976,90.58477352
Male,178.235556,87.13356964
Male,183.1918732,91.01093719
Male,177.905199,91.3005303
Male,178.4265018,85.00803154
Male,176.379515,83.5495093
Male,173.8588055,86.89654225
Male,184.6288258,87.99150712
Male,178.2347861,94.12277594
Male,186.5222416,99.06752132
Male,177.5348851,90.65452351
Male,185.8799303,101.1991003
Male,173.7646379,83.41934041
Male,178.0971041,95.11912478
Male,174.1935233,88.97781243
Male,164.0206921,72.55510331
Male,164.8752634,72.11538282
Male,176.9236119,85.8932657
Male,176.7394073,90.26834109
Male,177.8890736,82.14012497
Male,170.6237755,80.93974683
Male,179.4823424,85.68028667
Male,172.7202061,82.05915701
Male,175.5902971,81.08986906
Male,172.8470655,78.45790836
Male,169.5143356,87.75800415
Male,178.9220889,88.2905019
Male,176.2751098,86.04277828
Male,177.6669962,85.30668127
Male,174.6058421,85.50693787
Male,165.6565775,70.27731058
Male,171.4624492,77.90469275
Male,164.7067103,69.96182848
Male,175.5315216,86.59040998
Male,175.151894,82.53320831
Male,166.5006177,79.68207798
Male,167.0113135,75.95317743
Male,171.6149517,70.75014697
Male,164.6633017,66.57039569
Male,168.1019718,70.89037349
Male,180.7790861,87.75517974
Male,179.0248665,97.61587002
Male,172.6668045,81.27536221
Male,183.6655328,92.06999867
Male,190.0276933,105.1908479
Male,188.0029187,94.09297287
Male,178.4006841,83.47776537
Male,174.0624219,78.14931261
Male,166.0806806,71.06018167
Male,170.917627,84.19355214
Male,167.3674219,79.39190668
Male,188.2594207,98.46142417
Male,173.9571771,87.7581539
Male,181.4994781,81.28776337
Male,175.8808917,79.38047418
Male,166.3535123,77.37706633
Male,169.7132886,80.10429666
Male,182.3687454,93.27236654
Male,172.9095431,77.77806589
Male,178.3393731,84.12788009
Male,195.1804042,95.9110474
Male,161.8608062,75.18867602
Male,160.5859748,77.92724079
Male,170.6152901,71.74104971
Male,175.1322888,82.34781647
Male,178.8559552,97.94535254
Male,178.0503859,80.03203094
Male,173.2911438,84.34735421
Male,165.2823328,79.14141541
Male,164.1510613,61.56019138
Male,173.6713085,86.48687
Male,167.0288733,74.33114436
Male,182.7491554,94.31660917
Male,169.4324102,78.8029087
Male,173.4287172,83.72070088
Male,185.3570335,99.01347914
Male,173.0534282,79.28299526
Male,174.2501283,84.69541273
Male,166.4249478,72.45120552
Male,181.4299063,93.183744
Male,188.318415,99.23043293
Male,166.6237791,74.8489738
Male,185.5109496,89.08472037
Male,180.4922879,85.76407583
Male,166.7792559,76.99133152
Male,176.7058579,82.83855312
Male,191.1590202,103.0290236
Male,182.6537154,92.42637882
Male,186.7956861,97.09751069
Male,166.0896579,80.83239102
Male,172.4527324,80.71431601
Male,172.5159653,81.19838504
Male,169.3132589,82.97670211
Male,185.8816894,94.60414061
Male,178.124834,87.0127525
Male,184.7387407,96.79882636
Male,175.1767509,79.52511207
Male,176.4666935,82.95553511
Male,157.9446385,69.21469824
Male,172.8432681,82.78838427
Male,166.6095265,77.56448422
Male,178.6387422,84.07169928
Male,184.1612019,92.69610186
Male,180.7329806,86.46002176
Male,172.7337897,88.22364772
Male,185.3678045,91.58608296
Male,172.0047192,82.6097126
